marker	cM	mapped	original_chr	LG	trim
1922	69.615	17540671	chr1	LG7	No
1920	69.615	17471954	chr1	LG7	No
1921	69.692	17540621	chr1	LG7	No
1910	69.999	16875135	chr1	LG7	No
1899	70.076	16573275	chr1	LG7	No
1909	70.229	16793350	chr1	LG7	No
1896	70.306	16417906	chr1	LG7	No
1895	70.613	16182880	chr1	LG7	No
1868	71.075	14738510	chr1	LG7	No
1869	71.075	14738562	chr1	LG7	No
1871	71.075	15035664	chr1	LG7	No
1879	71.305	15408788	chr1	LG7	No
1867	71.305	14680292	chr1	LG7	No
1864	71.305	14664831	chr1	LG7	No
1876	71.305	15266834	chr1	LG7	No
1875	71.305	15266826	chr1	LG7	No
1860	71.382	14306479	chr1	LG7	No
1878	71.382	15266854	chr1	LG7	No
1873	71.382	15266781	chr1	LG7	No
1865	71.382	14674413	chr1	LG7	No
7810	71.612	25621170	chr9	LG7	No
1863	71.612	14419434	chr1	LG7	No
1852	71.919	13860482	chr1	LG7	No
1836	72.303	13099401	chr1	LG7	No
1862	72.38	14333411	chr1	LG7	No
1854	72.38	13925333	chr1	LG7	No
1851	72.764	13732524	chr1	LG7	No
1861	72.841	14333409	chr1	LG7	No
1752	72.841	9191462	chr1	LG7	No
1833	72.917	13078692	chr1	LG7	No
1857	73.148	14042855	chr1	LG7	No
1811	73.378	12094691	chr1	LG7	No
1812	73.378	12132402	chr1	LG7	No
1802	73.378	11466491	chr1	LG7	No
1830	73.455	12694744	chr1	LG7	No
1839	73.608	13106986	chr1	LG7	No
1807	74.302	12059850	chr1	LG7	No
1790	74.302	10882753	chr1	LG7	No
1749	74.302	9100227	chr1	LG7	No
1795	74.455	11013192	chr1	LG7	No
1823	74.455	12456232	chr1	LG7	No
1803	74.455	11479379	chr1	LG7	No
1821	74.455	12420144	chr1	LG7	No
1797	74.609	11268628	chr1	LG7	No
1791	74.839	10961758	chr1	LG7	No
1793	74.992	10961862	chr1	LG7	No
1794	74.992	10961865	chr1	LG7	No
1792	74.992	10961826	chr1	LG7	No
1777	75.069	10678302	chr1	LG7	No
1783	75.146	10810979	chr1	LG7	No
1780	75.146	10692720	chr1	LG7	No
1787	75.146	10874984	chr1	LG7	No
1781	75.299	10706753	chr1	LG7	No
1782	75.299	10706756	chr1	LG7	No
1773	75.376	10384062	chr1	LG7	No
1775	75.376	10494642	chr1	LG7	No
1756	76.069	9577515	chr1	LG7	No
1786	76.069	10870620	chr1	LG7	No
1771	76.454	10164342	chr1	LG7	No
1765	76.454	9872485	chr1	LG7	No
1766	76.454	9872631	chr1	LG7	No
1759	76.454	9712039	chr1	LG7	No
1758	76.454	9712032	chr1	LG7	No
1740	77.303	8741446	chr1	LG7	No
1760	77.303	9788559	chr1	LG7	No
1746	77.688	9065888	chr1	LG7	No
1712	77.918	7224718	chr1	LG7	No
1711	77.918	7224694	chr1	LG7	No
1721	77.994	7817537	chr1	LG7	No
1736	77.994	8144058	chr1	LG7	No
1738	77.994	8456963	chr1	LG7	No
1737	78.071	8437666	chr1	LG7	No
1734	78.148	8041873	chr1	LG7	No
1735	78.148	8081390	chr1	LG7	No
1733	78.224	8041869	chr1	LG7	No
1730	78.378	7947041	chr1	LG7	No
1722	78.378	7817625	chr1	LG7	No
1715	78.378	7364799	chr1	LG7	No
1717	78.608	7370308	chr1	LG7	No
1725	78.608	7854257	chr1	LG7	No
1714	78.608	7364765	chr1	LG7	No
1718	78.608	7370310	chr1	LG7	No
1716	78.608	7370307	chr1	LG7	No
1707	80.005	6724598	chr1	LG7	No
1704	80.544	6191278	chr1	LG7	No
1701	80.621	5517555	chr1	LG7	No
1699	80.851	5267803	chr1	LG7	No
1698	80.928	5140926	chr1	LG7	No
1695	80.928	4866356	chr1	LG7	No
1689	81.004	4602921	chr1	LG7	No
1700	81.081	5287559	chr1	LG7	No
1648	81.388	2211838	chr1	LG7	No
1682	81.388	4023809	chr1	LG7	No
1680	81.465	3908706	chr1	LG7	No
1666	81.618	3318181	chr1	LG7	No
1681	81.618	3964280	chr1	LG7	No
1647	81.772	2111319	chr1	LG7	No
1650	81.772	2356006	chr1	LG7	No
1649	81.772	2355993	chr1	LG7	No
1646	81.772	2111315	chr1	LG7	No
1641	81.772	1453731	chr1	LG7	No
1652	81.772	2423925	chr1	LG7	No
1663	81.848	3239343	chr1	LG7	No
1671	81.848	3399249	chr1	LG7	No
1672	81.848	3444622	chr1	LG7	No
1626	82.233	96773	chr1	LG7	No
1676	83.082	3867099	chr1	LG7	No
1653	83.082	2744607	chr1	LG7	No
1654	83.082	2872304	chr1	LG7	No
1686	83.159	4208286	chr1	LG7	No
1684	83.159	4132873	chr1	LG7	No
1683	83.389	4115247	chr1	LG7	No
1692	83.389	4717113	chr1	LG7	No
1697	83.542	4995125	chr1	LG7	No
1693	84.236	4740617	chr1	LG7	No
1724	86.727	7854238	chr1	LG7	Yes
1631	91.028	836687	chr1	LG7	Yes
2182	92.504	32154724	chr1	LG7	Yes
1710	92.614	7054163	chr1	LG7	Yes
2180	93.778	32152939	chr1	LG7	Yes
1655	95.224	2880890	chr1	LG7	Yes
2174	96.151	32037256	chr1	LG7	Yes
1633	96.572	1160012	chr1	LG7	Yes
1632	96.935	1160004	chr1	LG7	Yes
2116	97.012	29939726	chr1	LG7	Yes
1651	97.012	2423922	chr1	LG7	Yes
2200	97.012	32545973	chr1	LG7	Yes
2118	97.012	29939730	chr1	LG7	Yes
2117	97.012	29939729	chr1	LG7	Yes
2111	99.899	29783783	chr1	LG7	Yes
1872	102.264	15134129	chr1	LG7	Yes
1662	103.7	3217662	chr1	LG7	Yes
10241	0	9380829	chr13	LG8	Yes
10376	2.416	14868387	chr13	LG8	Yes
10315	15.252	11583148	chr13	LG8	Yes
1350	18.493	6940	000186F0	LG8	No
1366	19.155	160497	000186F0	LG8	No
1369	21.668	165111	000186F0	LG8	No
1368	21.668	165110	000186F0	LG8	No
1363	22.199	151109	000186F0	LG8	No
1357	22.519	79895	000186F0	LG8	No
10745	23.853	32991280	chr13	LG8	No
1365	25.093	160494	000186F0	LG8	No
828	25.787	33999	000151F0	LG8	No
829	25.787	34001	000151F0	LG8	No
1577	26.171	109703	000238F0	LG8	No
1356	27.333	79861	000186F0	LG8	No
1575	27.64	35926	000238F0	LG8	No
836	27.64	185430	000151F0	LG8	No
832	27.64	173786	000151F0	LG8	No
833	27.64	178957	000151F0	LG8	No
842	27.64	293768	000151F0	LG8	No
830	27.64	66864	000151F0	LG8	No
838	27.64	185485	000151F0	LG8	No
831	27.64	173749	000151F0	LG8	No
839	27.717	238598	000151F0	LG8	No
850	28.101	475170	000151F0	LG8	No
848	28.255	456010	000151F0	LG8	No
841	28.408	267815	000151F0	LG8	No
852	28.408	556463	000151F0	LG8	No
854	28.485	561164	000151F0	LG8	No
856	28.638	568107	000151F0	LG8	No
851	28.638	518078	000151F0	LG8	No
865	28.715	616315	000151F0	LG8	No
863	28.945	611129	000151F0	LG8	No
861	28.945	587797	000151F0	LG8	No
862	28.945	587814	000151F0	LG8	No
1355	28.945	71739	000186F0	LG8	No
1360	29.098	103336	000186F0	LG8	No
1359	29.252	102239	000186F0	LG8	No
1364	29.482	152268	000186F0	LG8	No
1370	29.712	182194	000186F0	LG8	No
1382	29.866	264955	000186F0	LG8	No
1372	29.942	211637	000186F0	LG8	No
1367	30.404	165066	000186F0	LG8	No
10707	30.557	32619173	chr13	LG8	No
10676	30.557	32356778	chr13	LG8	No
10678	31.096	32377116	chr13	LG8	No
10682	31.096	32409312	chr13	LG8	No
10683	31.096	32426784	chr13	LG8	No
10677	31.173	32377111	chr13	LG8	No
10709	31.173	32619179	chr13	LG8	No
10685	31.173	32476087	chr13	LG8	No
10679	31.173	32377123	chr13	LG8	No
10680	31.249	32409290	chr13	LG8	No
10696	31.556	32574499	chr13	LG8	No
10690	31.633	32523280	chr13	LG8	No
10687	31.71	32492563	chr13	LG8	No
10692	31.786	32542592	chr13	LG8	No
10701	31.863	32588972	chr13	LG8	No
10702	31.863	32588977	chr13	LG8	No
10703	31.863	32589017	chr13	LG8	No
10700	31.863	32588946	chr13	LG8	No
10713	32.093	32658101	chr13	LG8	No
10689	32.247	32507291	chr13	LG8	No
10711	32.4	32657098	chr13	LG8	No
10706	32.4	32619172	chr13	LG8	No
10708	32.4	32619174	chr13	LG8	No
10715	32.784	32713055	chr13	LG8	No
10724	32.861	32899476	chr13	LG8	No
10728	32.861	32910902	chr13	LG8	No
10717	32.861	32761856	chr13	LG8	No
10725	32.861	32899582	chr13	LG8	No
10720	32.861	32776330	chr13	LG8	No
10721	32.861	32787608	chr13	LG8	No
10718	32.861	32763078	chr13	LG8	No
10716	32.861	32760746	chr13	LG8	No
10730	33.091	32914029	chr13	LG8	No
10726	33.091	32904115	chr13	LG8	No
10719	33.091	32768746	chr13	LG8	No
10740	33.398	32966886	chr13	LG8	No
10737	33.552	32965170	chr13	LG8	No
10733	33.628	32919977	chr13	LG8	No
10746	33.628	32997546	chr13	LG8	No
10754	34.09	33059239	chr13	LG8	No
10751	34.09	33055318	chr13	LG8	No
10753	34.09	33059221	chr13	LG8	No
10752	34.09	33058092	chr13	LG8	No
10749	34.243	33034931	chr13	LG8	No
10755	35.093	33086281	chr13	LG8	No
10756	35.632	33093725	chr13	LG8	No
10723	35.862	32899443	chr13	LG8	No
10771	36.092	33290607	chr13	LG8	No
10762	36.169	33124333	chr13	LG8	No
10768	36.245	33269140	chr13	LG8	No
10766	37.017	33269036	chr13	LG8	No
10765	39.288	33211745	chr13	LG8	No
10786	39.75	33468489	chr13	LG8	No
10781	39.75	33413300	chr13	LG8	No
10654	41.941	31818965	chr13	LG8	No
10785	41.941	33468483	chr13	LG8	No
10651	41.941	31774219	chr13	LG8	No
10652	41.941	31774254	chr13	LG8	No
10653	43.339	31818961	chr13	LG8	No
10650	43.339	31774218	chr13	LG8	No
10648	43.339	31749070	chr13	LG8	No
10572	44.033	29618486	chr13	LG8	No
10655	44.109	31818966	chr13	LG8	No
10661	44.186	31911820	chr13	LG8	No
10662	44.186	31911824	chr13	LG8	No
10659	44.186	31850076	chr13	LG8	No
10660	44.186	31911810	chr13	LG8	No
10663	44.416	31911826	chr13	LG8	No
10668	44.955	32007666	chr13	LG8	No
10672	45.494	32169824	chr13	LG8	No
10667	45.571	31991801	chr13	LG8	No
10675	45.571	32177104	chr13	LG8	No
10634	46.032	31383722	chr13	LG8	No
10637	46.032	31444824	chr13	LG8	No
10636	46.032	31444421	chr13	LG8	No
10643	47.746	31529328	chr13	LG8	No
10641	47.822	31523027	chr13	LG8	No
10642	47.822	31523066	chr13	LG8	No
10630	48.207	31205545	chr13	LG8	No
10631	48.207	31205557	chr13	LG8	No
10639	48.668	31445049	chr13	LG8	No
10627	48.822	31022867	chr13	LG8	No
10615	49.515	30717493	chr13	LG8	No
10617	49.669	30870050	chr13	LG8	No
10622	49.745	30919997	chr13	LG8	No
10602	49.899	30524126	chr13	LG8	No
10562	51.296	29361919	chr13	LG8	No
10621	51.296	30919993	chr13	LG8	No
10629	51.45	31068417	chr13	LG8	No
10589	52.455	30031244	chr13	LG8	No
10593	52.532	30295349	chr13	LG8	No
10588	52.608	30003502	chr13	LG8	No
10604	53.692	30553062	chr13	LG8	No
10587	53.692	30001304	chr13	LG8	No
10584	53.692	29947660	chr13	LG8	No
10569	54.076	29577199	chr13	LG8	No
10586	54.076	29998589	chr13	LG8	No
10575	54.076	29734596	chr13	LG8	No
10563	54.384	29362810	chr13	LG8	No
10564	54.384	29362819	chr13	LG8	No
10565	54.691	29362828	chr13	LG8	No
10570	55.931	29602443	chr13	LG8	No
10552	55.931	28964795	chr13	LG8	No
10573	55.931	29667727	chr13	LG8	No
10571	56.393	29602449	chr13	LG8	No
10551	56.623	28903930	chr13	LG8	No
10548	58.257	28698850	chr13	LG8	No
10549	60.13	28702862	chr13	LG8	No
10536	61.292	27357650	chr13	LG8	No
10533	61.831	26660654	chr13	LG8	No
10531	61.907	26523144	chr13	LG8	No
10530	62.061	26426900	chr13	LG8	No
10506	62.677	24862046	chr13	LG8	No
10493	63.216	23584228	chr13	LG8	No
10489	63.292	23411872	chr13	LG8	No
10487	63.292	23399841	chr13	LG8	No
10481	63.677	23238891	chr13	LG8	No
10476	64.604	23139003	chr13	LG8	No
10490	64.604	23539704	chr13	LG8	No
10483	64.681	23238946	chr13	LG8	No
10482	64.681	23238900	chr13	LG8	No
10485	64.681	23342705	chr13	LG8	No
10474	64.681	23096727	chr13	LG8	No
10484	64.681	23238947	chr13	LG8	No
10464	66.157	22693504	chr13	LG8	No
10457	66.696	21610699	chr13	LG8	No
10450	66.696	21041121	chr13	LG8	No
10463	66.773	22693476	chr13	LG8	No
10458	67.003	21755104	chr13	LG8	No
10455	67.156	21320894	chr13	LG8	No
10446	69.029	20220193	chr13	LG8	No
10433	69.336	19093826	chr13	LG8	No
10428	70.03	18866133	chr13	LG8	No
10431	70.414	18926775	chr13	LG8	No
10429	70.414	18883038	chr13	LG8	No
10421	70.876	17853635	chr13	LG8	No
10432	70.952	18926788	chr13	LG8	No
10422	71.259	17856185	chr13	LG8	No
10416	71.567	17458486	chr13	LG8	No
10414	71.874	17236752	chr13	LG8	No
10418	72.027	17567747	chr13	LG8	No
10415	72.489	17236778	chr13	LG8	No
10409	72.719	17052974	chr13	LG8	No
10405	72.719	16982466	chr13	LG8	No
10389	72.719	16413338	chr13	LG8	No
10404	72.719	16959668	chr13	LG8	No
10387	72.719	16175719	chr13	LG8	No
10390	72.719	16413353	chr13	LG8	No
10403	72.719	16959654	chr13	LG8	No
10413	72.796	17073973	chr13	LG8	No
10395	72.872	16556392	chr13	LG8	No
10407	72.949	17041791	chr13	LG8	No
10410	73.026	17052977	chr13	LG8	No
10406	73.026	16989796	chr13	LG8	No
10402	73.102	16867021	chr13	LG8	No
10385	73.179	16145730	chr13	LG8	No
10382	73.332	15907823	chr13	LG8	No
10383	73.332	15907834	chr13	LG8	No
10381	73.639	15514560	chr13	LG8	No
10380	73.639	15470936	chr13	LG8	No
10379	73.639	15433545	chr13	LG8	No
10391	74.333	16431020	chr13	LG8	No
10373	74.641	14243676	chr13	LG8	No
10371	74.717	14208598	chr13	LG8	No
10374	75.101	14517154	chr13	LG8	No
10366	75.409	14080053	chr13	LG8	No
10358	75.485	13951628	chr13	LG8	No
10360	75.485	13999020	chr13	LG8	No
8	75.485	109249	000004F0.6	LG8	No
10368	75.639	14091309	chr13	LG8	No
10359	75.715	13963838	chr13	LG8	No
10363	75.715	14020319	chr13	LG8	No
10354	76.023	13732561	chr13	LG8	No
10349	76.023	13600902	chr13	LG8	No
10347	76.023	13577065	chr13	LG8	No
10355	76.176	13739105	chr13	LG8	No
10344	76.329	13332639	chr13	LG8	No
10346	76.329	13332668	chr13	LG8	No
10345	76.329	13332644	chr13	LG8	No
10341	76.791	13106796	chr13	LG8	No
10337	77.175	12675465	chr13	LG8	No
10336	77.175	12643910	chr13	LG8	No
10338	77.252	12694822	chr13	LG8	No
10327	77.791	12085087	chr13	LG8	No
10326	77.791	12085080	chr13	LG8	No
10325	77.944	12007582	chr13	LG8	No
10321	78.328	11778321	chr13	LG8	No
10320	78.328	11775108	chr13	LG8	No
10317	78.559	11714153	chr13	LG8	No
10316	78.635	11588188	chr13	LG8	No
10314	78.712	11497701	chr13	LG8	No
10298	78.865	11196991	chr13	LG8	No
10302	79.019	11246281	chr13	LG8	No
10290	79.019	11068860	chr13	LG8	No
10312	79.019	11484636	chr13	LG8	No
10278	79.095	10919603	chr13	LG8	No
10303	79.095	11246313	chr13	LG8	No
10264	79.172	10461662	chr13	LG8	No
10295	79.248	11081929	chr13	LG8	No
10255	79.248	10088251	chr13	LG8	No
10299	79.248	11203124	chr13	LG8	No
10293	79.402	11081695	chr13	LG8	No
10287	79.555	10984727	chr13	LG8	No
10272	80.172	10866465	chr13	LG8	No
10274	80.172	10881921	chr13	LG8	No
10258	80.248	10273384	chr13	LG8	No
10246	80.402	9575365	chr13	LG8	No
10263	80.402	10346882	chr13	LG8	No
10244	81.407	9540841	chr13	LG8	No
10262	81.637	10334119	chr13	LG8	No
10243	81.944	9540796	chr13	LG8	No
10248	82.483	9613241	chr13	LG8	No
10238	82.791	8973265	chr13	LG8	No
10240	82.791	9301080	chr13	LG8	No
10239	82.791	8973269	chr13	LG8	No
10234	82.791	8869434	chr13	LG8	No
10304	83.485	11260159	chr13	LG8	No
10228	83.561	8385052	chr13	LG8	No
10230	83.561	8589395	chr13	LG8	No
10224	83.715	8328618	chr13	LG8	No
10220	83.715	8225542	chr13	LG8	No
10227	83.715	8385025	chr13	LG8	No
10216	83.791	7972870	chr13	LG8	No
10219	84.021	8108792	chr13	LG8	No
10221	84.098	8257124	chr13	LG8	No
10223	84.098	8301453	chr13	LG8	No
10209	84.098	7453256	chr13	LG8	No
10222	84.175	8301441	chr13	LG8	No
10204	84.328	7089744	chr13	LG8	No
10208	84.405	7424877	chr13	LG8	No
10226	84.558	8328660	chr13	LG8	No
10225	84.635	8328646	chr13	LG8	No
10202	85.096	6839330	chr13	LG8	No
10195	85.096	6383101	chr13	LG8	No
10203	85.25	6839346	chr13	LG8	No
10192	85.943	6140486	chr13	LG8	No
10189	85.943	5923244	chr13	LG8	No
10194	85.943	6275242	chr13	LG8	No
10139	86.097	1060479	chr13	LG8	No
10181	86.097	5148812	chr13	LG8	No
10198	86.097	6576357	chr13	LG8	No
10186	86.097	5617700	chr13	LG8	No
10183	86.097	5327304	chr13	LG8	No
10164	86.173	3114307	chr13	LG8	No
10166	86.404	3483944	chr13	LG8	No
10148	86.404	1825204	chr13	LG8	No
10168	86.404	3747512	chr13	LG8	No
10155	86.404	2700446	chr13	LG8	No
10161	86.404	2899756	chr13	LG8	No
10162	86.404	2948571	chr13	LG8	No
10140	86.404	1143320	chr13	LG8	No
10176	86.711	4301797	chr13	LG8	No
10143	86.864	1548838	chr13	LG8	No
10150	87.87	1874517	chr13	LG8	Yes
10180	87.87	5035471	chr13	LG8	Yes
10156	87.87	2703605	chr13	LG8	Yes
10179	88.564	5035450	chr13	LG8	Yes
10294	89.569	11081711	chr13	LG8	Yes
10281	89.722	10941177	chr13	LG8	Yes
10257	90.494	10273189	chr13	LG8	Yes
10301	90.571	11215999	chr13	LG8	Yes
10157	91.11	2703623	chr13	LG8	Yes
10260	91.11	10333885	chr13	LG8	Yes
10307	91.44	11419057	chr13	LG8	Yes
10324	91.88	11925786	chr13	LG8	Yes
10511	92.21	25082852	chr13	LG8	Yes
10510	93.207	25082825	chr13	LG8	Yes
10434	93.427	19098939	chr13	LG8	Yes
10151	93.427	1930454	chr13	LG8	Yes
10521	93.427	25652183	chr13	LG8	Yes
10205	93.427	7130293	chr13	LG8	Yes
10163	93.658	3018389	chr13	LG8	Yes
10171	94.121	4108445	chr13	LG8	Yes
4027	0	46086	chr4	LG9	No
4134	0.152	2220520	chr4	LG9	No
4054	1.078	1476418	chr4	LG9	No
4034	1.193	791174	chr4	LG9	No
4036	1.193	812146	chr4	LG9	No
4072	1.193	1642149	chr4	LG9	No
4041	2.985	1032290	chr4	LG9	No
4040	2.985	1032230	chr4	LG9	No
4044	3.352	1404684	chr4	LG9	No
4056	3.352	1546333	chr4	LG9	No
4049	3.506	1436339	chr4	LG9	No
4050	3.506	1436346	chr4	LG9	No
4042	3.506	1391789	chr4	LG9	No
4053	3.506	1436423	chr4	LG9	No
4048	3.506	1436338	chr4	LG9	No
1461	3.597	158431	000201F0	LG9	No
1459	3.689	74485	000201F0	LG9	No
1460	3.689	74486	000201F0	LG9	No
4043	3.842	1391808	chr4	LG9	No
4037	3.842	817994	chr4	LG9	No
4035	3.995	794996	chr4	LG9	No
4051	4.534	1436366	chr4	LG9	No
4045	4.688	1407356	chr4	LG9	No
4066	4.995	1608025	chr4	LG9	No
4061	5.072	1590113	chr4	LG9	No
4071	5.225	1641964	chr4	LG9	No
4080	5.378	1667243	chr4	LG9	No
4068	5.378	1634756	chr4	LG9	No
4069	5.378	1641889	chr4	LG9	No
4067	5.378	1634732	chr4	LG9	No
4073	5.378	1642150	chr4	LG9	No
4077	5.455	1649602	chr4	LG9	No
4078	5.455	1649621	chr4	LG9	No
4075	5.455	1649600	chr4	LG9	No
4085	5.994	1750237	chr4	LG9	No
4082	6.07	1680701	chr4	LG9	No
4087	6.147	1753953	chr4	LG9	No
4079	6.224	1667241	chr4	LG9	No
4101	7.229	1873377	chr4	LG9	No
4111	8.157	1969136	chr4	LG9	No
4121	9.87	2104460	chr4	LG9	No
4148	9.947	2401773	chr4	LG9	No
4120	9.947	2104459	chr4	LG9	No
4112	9.947	1969140	chr4	LG9	No
4149	10.408	2401776	chr4	LG9	No
4160	10.485	2499088	chr4	LG9	No
4118	10.715	2104431	chr4	LG9	No
4119	10.715	2104434	chr4	LG9	No
4123	11.799	2118708	chr4	LG9	No
4108	12.26	1886315	chr4	LG9	No
4124	12.568	2179493	chr4	LG9	No
4135	12.644	2233489	chr4	LG9	No
4127	12.644	2191609	chr4	LG9	No
4139	13.028	2306069	chr4	LG9	No
4137	13.105	2236222	chr4	LG9	No
4143	13.105	2309794	chr4	LG9	No
4150	13.721	2403162	chr4	LG9	No
4157	13.798	2477599	chr4	LG9	No
4154	13.798	2452242	chr4	LG9	No
4156	13.798	2457206	chr4	LG9	No
4152	13.875	2443754	chr4	LG9	No
4159	14.259	2482816	chr4	LG9	No
4153	14.566	2450012	chr4	LG9	No
4164	16.28	2544462	chr4	LG9	No
4169	16.741	2584871	chr4	LG9	No
4170	17.126	2585476	chr4	LG9	No
4168	18.602	2584851	chr4	LG9	No
4173	19.921	2633739	chr4	LG9	No
4183	20.151	3043448	chr4	LG9	No
4182	20.228	3043427	chr4	LG9	No
4185	20.305	3061319	chr4	LG9	No
4184	20.305	3058394	chr4	LG9	No
4186	20.381	3061333	chr4	LG9	No
4188	20.458	3069719	chr4	LG9	No
4190	21.152	3148087	chr4	LG9	No
4195	21.152	3281685	chr4	LG9	No
4194	21.228	3281476	chr4	LG9	No
4199	23.983	3484782	chr4	LG9	No
4191	24.213	3160342	chr4	LG9	No
4206	24.52	3673422	chr4	LG9	No
4205	24.52	3673413	chr4	LG9	No
4207	24.905	3684134	chr4	LG9	No
4212	25.212	3781980	chr4	LG9	No
4230	25.828	4157192	chr4	LG9	No
4217	25.828	3889220	chr4	LG9	No
4218	26.29	3890068	chr4	LG9	No
4231	26.366	4226172	chr4	LG9	No
4211	26.366	3781969	chr4	LG9	No
4222	26.443	3916252	chr4	LG9	No
4225	26.443	3966229	chr4	LG9	No
4236	27.137	4424545	chr4	LG9	No
4237	27.213	4424569	chr4	LG9	No
4240	27.675	4480251	chr4	LG9	No
4241	27.675	4488700	chr4	LG9	No
4246	28.137	4582058	chr4	LG9	No
4242	28.137	4581964	chr4	LG9	No
4243	28.367	4582020	chr4	LG9	No
4245	28.367	4582051	chr4	LG9	No
4251	28.674	4759037	chr4	LG9	No
4250	28.674	4675555	chr4	LG9	No
4248	31.428	4668304	chr4	LG9	No
4247	31.428	4668301	chr4	LG9	No
4269	32.434	6215331	chr4	LG9	No
4319	32.51	9470235	chr4	LG9	No
4256	32.664	4802678	chr4	LG9	No
4258	32.74	4845039	chr4	LG9	No
4264	33.357	5531896	chr4	LG9	No
4261	33.587	5367519	chr4	LG9	No
4273	34.203	7088510	chr4	LG9	No
4275	34.434	7275247	chr4	LG9	No
4276	34.434	7325587	chr4	LG9	No
4267	34.664	5914467	chr4	LG9	No
4265	34.971	5676631	chr4	LG9	No
4310	35.665	9367677	chr4	LG9	No
4317	35.665	9467550	chr4	LG9	No
4313	35.665	9395735	chr4	LG9	No
4316	35.665	9414062	chr4	LG9	No
4309	35.665	9367657	chr4	LG9	No
4320	35.665	9473866	chr4	LG9	No
4279	35.895	7644182	chr4	LG9	No
4318	35.972	9470234	chr4	LG9	No
4271	36.049	7084865	chr4	LG9	No
4278	36.587	7556974	chr4	LG9	No
4299	36.587	8829824	chr4	LG9	No
4306	36.741	9016240	chr4	LG9	No
4315	37.512	9397874	chr4	LG9	No
4307	37.589	9039191	chr4	LG9	No
4298	37.666	8820487	chr4	LG9	No
4300	37.742	8829825	chr4	LG9	No
4308	37.742	9080836	chr4	LG9	No
4296	37.896	8820269	chr4	LG9	No
4295	37.896	8747403	chr4	LG9	No
4292	38.049	8574652	chr4	LG9	No
4294	38.049	8621027	chr4	LG9	No
4290	38.202	8537506	chr4	LG9	No
4289	38.741	8537483	chr4	LG9	No
4281	38.895	7928136	chr4	LG9	No
4304	38.971	9016165	chr4	LG9	No
4291	39.202	8574557	chr4	LG9	No
4322	39.74	9619450	chr4	LG9	No
4334	39.817	10464331	chr4	LG9	No
4282	39.894	7928149	chr4	LG9	No
4284	39.894	7976900	chr4	LG9	No
4283	40.047	7928162	chr4	LG9	No
4285	40.047	8040483	chr4	LG9	No
4336	40.2	10494845	chr4	LG9	No
4327	40.2	9852730	chr4	LG9	No
4328	40.585	10230389	chr4	LG9	No
4324	40.661	9776461	chr4	LG9	No
4332	40.815	10443909	chr4	LG9	No
4333	41.122	10464318	chr4	LG9	No
4340	41.584	10901288	chr4	LG9	No
4343	41.737	11330215	chr4	LG9	No
4354	41.89	11762936	chr4	LG9	No
4338	41.89	10664927	chr4	LG9	No
4350	41.967	11581190	chr4	LG9	No
4352	42.044	11630582	chr4	LG9	No
4349	42.12	11541334	chr4	LG9	No
4359	43.755	12310331	chr4	LG9	No
4361	44.062	13008251	chr4	LG9	No
4357	44.523	12308388	chr4	LG9	No
4348	44.523	11492236	chr4	LG9	No
4356	44.523	12308321	chr4	LG9	No
4358	44.6	12310319	chr4	LG9	No
4364	45.139	13268115	chr4	LG9	No
4360	45.292	12926406	chr4	LG9	No
4369	45.369	14126284	chr4	LG9	No
4363	45.445	13157682	chr4	LG9	No
4370	45.599	14533599	chr4	LG9	No
4372	45.752	14624279	chr4	LG9	No
4374	45.829	14834894	chr4	LG9	No
4375	45.905	15012202	chr4	LG9	No
4378	46.367	16008962	chr4	LG9	No
4381	46.52	16130664	chr4	LG9	No
4384	46.674	16287673	chr4	LG9	No
4383	47.058	16214696	chr4	LG9	No
4396	47.058	17106841	chr4	LG9	No
4382	47.211	16213172	chr4	LG9	No
4388	47.288	16694862	chr4	LG9	No
4385	47.288	16419306	chr4	LG9	No
4406	48.06	17822752	chr4	LG9	No
4407	48.213	17911156	chr4	LG9	No
4448	48.366	20638067	chr4	LG9	No
4408	48.366	17985805	chr4	LG9	No
4386	48.443	16476725	chr4	LG9	No
4412	48.596	18323081	chr4	LG9	No
4414	48.75	18476572	chr4	LG9	No
4416	48.75	18632482	chr4	LG9	No
4397	49.211	17286511	chr4	LG9	No
4409	49.211	17985807	chr4	LG9	No
4411	49.596	18037630	chr4	LG9	No
4410	49.596	17999793	chr4	LG9	No
4420	49.749	18941080	chr4	LG9	No
4435	49.749	19693245	chr4	LG9	No
4417	49.749	18736955	chr4	LG9	No
4423	49.979	19192478	chr4	LG9	No
4439	50.596	20019359	chr4	LG9	No
4441	50.98	20102750	chr4	LG9	No
9881	51.21	19796815	chr12	LG9	No
9880	51.21	19779552	chr12	LG9	No
9882	51.672	19796837	chr12	LG9	No
630	51.748	512179	000126F0	LG9	No
629	51.825	409922	000126F0	LG9	No
631	52.441	705311	000126F0	LG9	No
4449	52.518	20654100	chr4	LG9	No
4455	52.671	21022088	chr4	LG9	No
4480	52.671	22200093	chr4	LG9	No
4456	52.748	21022120	chr4	LG9	No
4454	52.748	21014135	chr4	LG9	No
4457	52.825	21032237	chr4	LG9	No
4464	52.825	21281238	chr4	LG9	No
4461	52.978	21125443	chr4	LG9	No
4460	52.978	21056281	chr4	LG9	No
4468	53.131	21398787	chr4	LG9	No
4462	53.208	21261338	chr4	LG9	No
