marker	cM	mapped	original_chr	LG	trim
2256	2.096	33448307	chr1	LG7	No
2329	2.481	34090303	chr1	LG7	No
2255	2.481	33448278	chr1	LG7	No
2253	2.481	33448249	chr1	LG7	No
2360	3.564	34318345	chr1	LG7	No
2363	3.718	34319993	chr1	LG7	No
2254	3.794	33448262	chr1	LG7	No
2327	4.722	34072510	chr1	LG7	No
2314	4.722	33980853	chr1	LG7	No
2298	4.875	33899550	chr1	LG7	No
2291	4.875	33851147	chr1	LG7	No
1605	4.875	45680	000263F0	LG7	No
1607	4.875	64278	000263F0	LG7	No
1608	4.875	86885	000263F0	LG7	No
2362	4.875	34319959	chr1	LG7	No
2306	4.875	33940649	chr1	LG7	No
2333	4.875	34121455	chr1	LG7	No
2353	4.875	34259631	chr1	LG7	No
2346	4.875	34198789	chr1	LG7	No
2284	4.875	33785680	chr1	LG7	No
2354	4.875	34260186	chr1	LG7	No
1606	4.875	45701	000263F0	LG7	No
1609	4.875	89754	000263F0	LG7	No
2352	4.875	34259609	chr1	LG7	No
2355	4.875	34260188	chr1	LG7	No
2368	4.875	34336992	chr1	LG7	No
2364	4.875	34320000	chr1	LG7	No
2367	4.875	34335863	chr1	LG7	No
2331	4.875	34099171	chr1	LG7	No
2340	4.875	34157477	chr1	LG7	No
2309	4.952	33965106	chr1	LG7	No
2321	4.952	34008273	chr1	LG7	No
2311	5.105	33965129	chr1	LG7	No
2315	5.105	33988294	chr1	LG7	No
2349	5.105	34223357	chr1	LG7	No
2323	5.182	34012537	chr1	LG7	No
2305	5.182	33926249	chr1	LG7	No
2310	5.412	33965107	chr1	LG7	No
2276	5.489	33722435	chr1	LG7	No
2283	5.489	33785192	chr1	LG7	No
2267	6.105	33666239	chr1	LG7	No
2277	6.258	33722450	chr1	LG7	No
2270	6.335	33686155	chr1	LG7	No
2264	6.335	33647765	chr1	LG7	No
2269	6.335	33679799	chr1	LG7	No
2275	6.335	33705807	chr1	LG7	No
2278	6.335	33744760	chr1	LG7	No
2266	6.412	33653540	chr1	LG7	No
2265	6.873	33653537	chr1	LG7	No
2206	7.879	32708776	chr1	LG7	No
2262	7.879	33623825	chr1	LG7	No
2250	8.109	33417865	chr1	LG7	No
2205	8.262	32708770	chr1	LG7	No
2251	10.533	33424456	chr1	LG7	No
2247	11.227	33351053	chr1	LG7	No
2091	11.227	28733748	chr1	LG7	No
2245	11.227	33351011	chr1	LG7	No
2246	11.304	33351051	chr1	LG7	No
2092	12.153	28733811	chr1	LG7	No
2234	12.692	33146044	chr1	LG7	No
2191	12.769	32354039	chr1	LG7	No
2194	12.769	32368133	chr1	LG7	No
2226	12.769	33049911	chr1	LG7	No
2233	12.769	33129400	chr1	LG7	No
2192	13.385	32368122	chr1	LG7	No
2193	13.385	32368129	chr1	LG7	No
2231	13.385	33104316	chr1	LG7	No
2235	13.385	33146063	chr1	LG7	No
2222	13.462	33011431	chr1	LG7	No
2213	13.539	32881127	chr1	LG7	No
2211	13.692	32759779	chr1	LG7	No
2208	14.153	32754713	chr1	LG7	No
2199	14.538	32493106	chr1	LG7	No
2203	14.614	32646275	chr1	LG7	No
2196	14.922	32477578	chr1	LG7	No
2197	15.075	32477689	chr1	LG7	No
2195	15.228	32458208	chr1	LG7	No
2185	15.305	32249732	chr1	LG7	No
2186	15.305	32249735	chr1	LG7	No
2187	15.305	32249758	chr1	LG7	No
2183	15.382	32229236	chr1	LG7	No
2177	15.766	32106799	chr1	LG7	No
2179	15.766	32140528	chr1	LG7	No
2181	17.4	32152965	chr1	LG7	No
2175	17.477	32072694	chr1	LG7	No
2154	18.953	31360655	chr1	LG7	No
2176	19.107	32106740	chr1	LG7	No
2162	19.414	31477993	chr1	LG7	No
2169	19.644	31748918	chr1	LG7	No
2168	19.721	31703605	chr1	LG7	No
2165	19.797	31575163	chr1	LG7	No
2153	19.797	31356489	chr1	LG7	No
2167	19.874	31575185	chr1	LG7	No
2164	19.874	31575155	chr1	LG7	No
2166	19.874	31575180	chr1	LG7	No
2160	21.193	31372064	chr1	LG7	No
2151	21.193	31342315	chr1	LG7	No
2152	21.193	31342319	chr1	LG7	No
2148	21.27	31263293	chr1	LG7	No
2159	21.27	31363157	chr1	LG7	No
2147	21.423	31263292	chr1	LG7	No
2156	21.423	31362124	chr1	LG7	No
2145	21.807	31209920	chr1	LG7	No
2161	21.961	31421103	chr1	LG7	No
2141	21.961	31031805	chr1	LG7	No
2138	22.114	30985653	chr1	LG7	No
2139	22.114	31003471	chr1	LG7	No
2136	22.191	30976469	chr1	LG7	No
2135	22.498	30893214	chr1	LG7	No
2128	23.192	30452297	chr1	LG7	No
2123	24.041	30199893	chr1	LG7	No
2127	24.041	30289776	chr1	LG7	No
2113	25.125	29835928	chr1	LG7	No
2108	25.664	29615998	chr1	LG7	No
2105	26.048	29178471	chr1	LG7	No
2104	26.355	29082771	chr1	LG7	No
2087	26.586	28573460	chr1	LG7	No
2096	26.586	28905253	chr1	LG7	No
2086	26.739	28573451	chr1	LG7	No
2099	26.739	29000028	chr1	LG7	No
2101	26.969	29005069	chr1	LG7	No
2094	27.276	28742061	chr1	LG7	No
2090	27.893	28647289	chr1	LG7	No
2088	27.969	28586788	chr1	LG7	No
2089	28.046	28586812	chr1	LG7	No
2085	28.43	28386021	chr1	LG7	No
2084	28.584	28386009	chr1	LG7	No
2081	29.667	28081066	chr1	LG7	No
2079	30.129	27917550	chr1	LG7	No
2083	30.282	28239102	chr1	LG7	No
2075	30.436	27617109	chr1	LG7	No
2073	30.743	27573175	chr1	LG7	No
2070	32.377	27442458	chr1	LG7	No
2069	32.377	27435863	chr1	LG7	No
2039	33.383	26027609	chr1	LG7	No
2005	33.999	24552806	chr1	LG7	No
2066	33.999	27212755	chr1	LG7	No
2000	33.999	24301666	chr1	LG7	No
2060	33.999	26935072	chr1	LG7	No
2059	34.229	26912723	chr1	LG7	No
2053	34.614	26789310	chr1	LG7	No
2054	34.614	26789333	chr1	LG7	No
2048	34.844	26620802	chr1	LG7	No
2046	34.844	26472944	chr1	LG7	No
2045	34.844	26472915	chr1	LG7	No
2049	34.92	26620804	chr1	LG7	No
2047	34.92	26616622	chr1	LG7	No
2051	34.92	26666529	chr1	LG7	No
2050	34.997	26620807	chr1	LG7	No
2042	34.997	26346216	chr1	LG7	No
2043	34.997	26407285	chr1	LG7	No
2052	34.997	26691801	chr1	LG7	No
2044	35.074	26450552	chr1	LG7	No
2035	35.535	25929458	chr1	LG7	No
2034	35.689	25929443	chr1	LG7	No
2022	35.765	25417133	chr1	LG7	No
2024	35.765	25419344	chr1	LG7	No
2025	35.765	25486435	chr1	LG7	No
2016	35.996	25268479	chr1	LG7	No
2013	35.996	25132023	chr1	LG7	No
2018	36.226	25278906	chr1	LG7	No
2015	36.302	25187995	chr1	LG7	No
2014	36.302	25143993	chr1	LG7	No
2006	36.379	24652097	chr1	LG7	No
1991	36.532	23946428	chr1	LG7	No
1992	36.532	23946430	chr1	LG7	No
2009	36.532	25045019	chr1	LG7	No
2020	36.609	25352638	chr1	LG7	No
1984	36.762	23574510	chr1	LG7	No
2004	36.762	24367012	chr1	LG7	No
1987	37.768	23769301	chr1	LG7	No
1994	37.768	24010590	chr1	LG7	No
1995	37.844	24017076	chr1	LG7	No
1990	37.844	23821290	chr1	LG7	No
1986	38.85	23602360	chr1	LG7	No
1989	39.311	23780896	chr1	LG7	No
1978	40.395	22902219	chr1	LG7	No
1976	41.167	22680062	chr1	LG7	No
1977	41.938	22739482	chr1	LG7	No
1982	42.169	23139766	chr1	LG7	No
1971	43.252	21869763	chr1	LG7	No
1967	43.406	21384111	chr1	LG7	No
1962	43.636	20887598	chr1	LG7	No
1964	43.636	20909846	chr1	LG7	No
1965	43.789	20909847	chr1	LG7	No
1959	43.943	20768632	chr1	LG7	No
1970	44.019	21726125	chr1	LG7	No
1954	44.019	20396935	chr1	LG7	No
1948	44.947	19833151	chr1	LG7	No
1946	45.408	19707648	chr1	LG7	No
1941	46.024	18644541	chr1	LG7	No
1945	46.024	18916924	chr1	LG7	No
1963	46.101	20898167	chr1	LG7	No
1955	46.101	20402264	chr1	LG7	No
1939	46.485	18472985	chr1	LG7	No
1931	46.793	18021691	chr1	LG7	No
1942	46.793	18676679	chr1	LG7	No
1957	47.023	20534145	chr1	LG7	No
1944	47.023	18916916	chr1	LG7	No
1933	47.1	18209366	chr1	LG7	No
1937	47.871	18314037	chr1	LG7	No
1918	48.178	17353464	chr1	LG7	No
1889	48.255	16040527	chr1	LG7	No
1908	48.255	16759772	chr1	LG7	No
1907	48.255	16677392	chr1	LG7	No
1883	48.255	15981911	chr1	LG7	No
1893	48.255	16149170	chr1	LG7	No
1891	48.794	16105547	chr1	LG7	No
1888	48.794	16040477	chr1	LG7	No
1894	48.794	16161439	chr1	LG7	No
1897	49.178	16454162	chr1	LG7	No
1898	49.178	16454164	chr1	LG7	No
1843	50.734	13273529	chr1	LG7	No
1848	50.734	13676385	chr1	LG7	No
1934	50.81	18211406	chr1	LG7	No
1930	50.887	17899152	chr1	LG7	No
1912	50.963	17011013	chr1	LG7	No
1840	50.963	13164220	chr1	LG7	No
1915	50.963	17130591	chr1	LG7	No
1901	50.963	16652456	chr1	LG7	No
1924	50.963	17588691	chr1	LG7	No
1922	50.963	17540671	chr1	LG7	No
1920	50.963	17471954	chr1	LG7	No
1921	51.04	17540621	chr1	LG7	No
1910	51.347	16875135	chr1	LG7	No
1899	51.424	16573275	chr1	LG7	No
1909	51.577	16793350	chr1	LG7	No
1896	51.654	16417906	chr1	LG7	No
1895	51.961	16182880	chr1	LG7	No
1868	52.423	14738510	chr1	LG7	No
1869	52.423	14738562	chr1	LG7	No
1871	52.423	15035664	chr1	LG7	No
1879	52.653	15408788	chr1	LG7	No
1867	52.653	14680292	chr1	LG7	No
1864	52.653	14664831	chr1	LG7	No
1876	52.653	15266834	chr1	LG7	No
1875	52.653	15266826	chr1	LG7	No
1860	52.73	14306479	chr1	LG7	No
1878	52.73	15266854	chr1	LG7	No
1873	52.73	15266781	chr1	LG7	No
1865	52.73	14674413	chr1	LG7	No
7810	52.96	25621170	chr9	LG7	No
1863	52.96	14419434	chr1	LG7	No
1852	53.267	13860482	chr1	LG7	No
1836	53.651	13099401	chr1	LG7	No
1862	53.728	14333411	chr1	LG7	No
1854	53.728	13925333	chr1	LG7	No
1851	54.112	13732524	chr1	LG7	No
1861	54.189	14333409	chr1	LG7	No
1752	54.189	9191462	chr1	LG7	No
1833	54.265	13078692	chr1	LG7	No
1857	54.496	14042855	chr1	LG7	No
1811	54.726	12094691	chr1	LG7	No
1812	54.726	12132402	chr1	LG7	No
1802	54.726	11466491	chr1	LG7	No
1830	54.803	12694744	chr1	LG7	No
1839	54.956	13106986	chr1	LG7	No
1807	55.65	12059850	chr1	LG7	No
1790	55.65	10882753	chr1	LG7	No
1749	55.65	9100227	chr1	LG7	No
1795	55.803	11013192	chr1	LG7	No
1823	55.803	12456232	chr1	LG7	No
1803	55.803	11479379	chr1	LG7	No
1821	55.803	12420144	chr1	LG7	No
1797	55.957	11268628	chr1	LG7	No
1791	56.187	10961758	chr1	LG7	No
1793	56.34	10961862	chr1	LG7	No
1794	56.34	10961865	chr1	LG7	No
1792	56.34	10961826	chr1	LG7	No
1777	56.417	10678302	chr1	LG7	No
1783	56.494	10810979	chr1	LG7	No
1780	56.494	10692720	chr1	LG7	No
1787	56.494	10874984	chr1	LG7	No
1781	56.647	10706753	chr1	LG7	No
1782	56.647	10706756	chr1	LG7	No
1773	56.724	10384062	chr1	LG7	No
1775	56.724	10494642	chr1	LG7	No
1756	57.417	9577515	chr1	LG7	No
1786	57.417	10870620	chr1	LG7	No
1771	57.802	10164342	chr1	LG7	No
1765	57.802	9872485	chr1	LG7	No
1766	57.802	9872631	chr1	LG7	No
1759	57.802	9712039	chr1	LG7	No
1758	57.802	9712032	chr1	LG7	No
1740	58.651	8741446	chr1	LG7	No
1760	58.651	9788559	chr1	LG7	No
1746	59.036	9065888	chr1	LG7	No
1712	59.266	7224718	chr1	LG7	No
1711	59.266	7224694	chr1	LG7	No
1721	59.342	7817537	chr1	LG7	No
1736	59.342	8144058	chr1	LG7	No
1738	59.342	8456963	chr1	LG7	No
1737	59.419	8437666	chr1	LG7	No
1734	59.496	8041873	chr1	LG7	No
1735	59.496	8081390	chr1	LG7	No
1733	59.572	8041869	chr1	LG7	No
1730	59.726	7947041	chr1	LG7	No
1722	59.726	7817625	chr1	LG7	No
1715	59.726	7364799	chr1	LG7	No
1717	59.956	7370308	chr1	LG7	No
1725	59.956	7854257	chr1	LG7	No
1714	59.956	7364765	chr1	LG7	No
1718	59.956	7370310	chr1	LG7	No
1716	59.956	7370307	chr1	LG7	No
1707	61.353	6724598	chr1	LG7	No
1704	61.892	6191278	chr1	LG7	No
1701	61.969	5517555	chr1	LG7	No
1699	62.199	5267803	chr1	LG7	No
1698	62.276	5140926	chr1	LG7	No
1695	62.276	4866356	chr1	LG7	No
1689	62.352	4602921	chr1	LG7	No
1700	62.429	5287559	chr1	LG7	No
1648	62.736	2211838	chr1	LG7	No
1682	62.736	4023809	chr1	LG7	No
1680	62.813	3908706	chr1	LG7	No
1666	62.966	3318181	chr1	LG7	No
1681	62.966	3964280	chr1	LG7	No
1647	63.12	2111319	chr1	LG7	No
1650	63.12	2356006	chr1	LG7	No
1649	63.12	2355993	chr1	LG7	No
1646	63.12	2111315	chr1	LG7	No
1641	63.12	1453731	chr1	LG7	No
1652	63.12	2423925	chr1	LG7	No
1663	63.196	3239343	chr1	LG7	No
1671	63.196	3399249	chr1	LG7	No
1672	63.196	3444622	chr1	LG7	No
1626	63.581	96773	chr1	LG7	No
1676	64.43	3867099	chr1	LG7	No
1653	64.43	2744607	chr1	LG7	No
1654	64.43	2872304	chr1	LG7	No
1686	64.507	4208286	chr1	LG7	No
1684	64.507	4132873	chr1	LG7	No
1683	64.737	4115247	chr1	LG7	No
1692	64.737	4717113	chr1	LG7	No
1697	64.89	4995125	chr1	LG7	No
1693	65.584	4740617	chr1	LG7	No
1350	0	6940	000186F0	LG8	No
1366	0.662000000000003	160497	000186F0	LG8	No
1369	3.175	165111	000186F0	LG8	No
1368	3.175	165110	000186F0	LG8	No
1363	3.706	151109	000186F0	LG8	No
1357	4.026	79895	000186F0	LG8	No
10745	5.36	32991280	chr13	LG8	No
1365	6.6	160494	000186F0	LG8	No
828	7.294	33999	000151F0	LG8	No
829	7.294	34001	000151F0	LG8	No
1577	7.678	109703	000238F0	LG8	No
1356	8.84	79861	000186F0	LG8	No
1575	9.147	35926	000238F0	LG8	No
836	9.147	185430	000151F0	LG8	No
832	9.147	173786	000151F0	LG8	No
833	9.147	178957	000151F0	LG8	No
842	9.147	293768	000151F0	LG8	No
830	9.147	66864	000151F0	LG8	No
838	9.147	185485	000151F0	LG8	No
831	9.147	173749	000151F0	LG8	No
839	9.224	238598	000151F0	LG8	No
850	9.608	475170	000151F0	LG8	No
848	9.762	456010	000151F0	LG8	No
841	9.915	267815	000151F0	LG8	No
852	9.915	556463	000151F0	LG8	No
854	9.992	561164	000151F0	LG8	No
856	10.145	568107	000151F0	LG8	No
851	10.145	518078	000151F0	LG8	No
865	10.222	616315	000151F0	LG8	No
863	10.452	611129	000151F0	LG8	No
861	10.452	587797	000151F0	LG8	No
862	10.452	587814	000151F0	LG8	No
1355	10.452	71739	000186F0	LG8	No
1360	10.605	103336	000186F0	LG8	No
1359	10.759	102239	000186F0	LG8	No
1364	10.989	152268	000186F0	LG8	No
1370	11.219	182194	000186F0	LG8	No
1382	11.373	264955	000186F0	LG8	No
1372	11.449	211637	000186F0	LG8	No
1367	11.911	165066	000186F0	LG8	No
10707	12.064	32619173	chr13	LG8	No
10676	12.064	32356778	chr13	LG8	No
10678	12.603	32377116	chr13	LG8	No
10682	12.603	32409312	chr13	LG8	No
10683	12.603	32426784	chr13	LG8	No
10677	12.68	32377111	chr13	LG8	No
10709	12.68	32619179	chr13	LG8	No
10685	12.68	32476087	chr13	LG8	No
10679	12.68	32377123	chr13	LG8	No
10680	12.756	32409290	chr13	LG8	No
10696	13.063	32574499	chr13	LG8	No
10690	13.14	32523280	chr13	LG8	No
10687	13.217	32492563	chr13	LG8	No
10692	13.293	32542592	chr13	LG8	No
10701	13.37	32588972	chr13	LG8	No
10702	13.37	32588977	chr13	LG8	No
10703	13.37	32589017	chr13	LG8	No
10700	13.37	32588946	chr13	LG8	No
10713	13.6	32658101	chr13	LG8	No
10689	13.754	32507291	chr13	LG8	No
10711	13.907	32657098	chr13	LG8	No
10706	13.907	32619172	chr13	LG8	No
10708	13.907	32619174	chr13	LG8	No
10715	14.291	32713055	chr13	LG8	No
10724	14.368	32899476	chr13	LG8	No
10728	14.368	32910902	chr13	LG8	No
10717	14.368	32761856	chr13	LG8	No
10725	14.368	32899582	chr13	LG8	No
10720	14.368	32776330	chr13	LG8	No
10721	14.368	32787608	chr13	LG8	No
10718	14.368	32763078	chr13	LG8	No
10716	14.368	32760746	chr13	LG8	No
10730	14.598	32914029	chr13	LG8	No
10726	14.598	32904115	chr13	LG8	No
10719	14.598	32768746	chr13	LG8	No
10740	14.905	32966886	chr13	LG8	No
10737	15.059	32965170	chr13	LG8	No
10733	15.135	32919977	chr13	LG8	No
10746	15.135	32997546	chr13	LG8	No
10754	15.597	33059239	chr13	LG8	No
10751	15.597	33055318	chr13	LG8	No
10753	15.597	33059221	chr13	LG8	No
10752	15.597	33058092	chr13	LG8	No
10749	15.75	33034931	chr13	LG8	No
10755	16.6	33086281	chr13	LG8	No
10756	17.139	33093725	chr13	LG8	No
10723	17.369	32899443	chr13	LG8	No
10771	17.599	33290607	chr13	LG8	No
10762	17.676	33124333	chr13	LG8	No
10768	17.752	33269140	chr13	LG8	No
10766	18.524	33269036	chr13	LG8	No
10765	20.795	33211745	chr13	LG8	No
10786	21.257	33468489	chr13	LG8	No
10781	21.257	33413300	chr13	LG8	No
10654	23.448	31818965	chr13	LG8	No
10785	23.448	33468483	chr13	LG8	No
10651	23.448	31774219	chr13	LG8	No
10652	23.448	31774254	chr13	LG8	No
10653	24.846	31818961	chr13	LG8	No
10650	24.846	31774218	chr13	LG8	No
10648	24.846	31749070	chr13	LG8	No
10572	25.54	29618486	chr13	LG8	No
10655	25.616	31818966	chr13	LG8	No
10661	25.693	31911820	chr13	LG8	No
10662	25.693	31911824	chr13	LG8	No
10659	25.693	31850076	chr13	LG8	No
10660	25.693	31911810	chr13	LG8	No
10663	25.923	31911826	chr13	LG8	No
10668	26.462	32007666	chr13	LG8	No
10672	27.001	32169824	chr13	LG8	No
10667	27.078	31991801	chr13	LG8	No
10675	27.078	32177104	chr13	LG8	No
10634	27.539	31383722	chr13	LG8	No
10637	27.539	31444824	chr13	LG8	No
10636	27.539	31444421	chr13	LG8	No
10643	29.253	31529328	chr13	LG8	No
10641	29.329	31523027	chr13	LG8	No
10642	29.329	31523066	chr13	LG8	No
10630	29.714	31205545	chr13	LG8	No
10631	29.714	31205557	chr13	LG8	No
10639	30.175	31445049	chr13	LG8	No
10627	30.329	31022867	chr13	LG8	No
10615	31.022	30717493	chr13	LG8	No
10617	31.176	30870050	chr13	LG8	No
10622	31.252	30919997	chr13	LG8	No
10602	31.406	30524126	chr13	LG8	No
10562	32.803	29361919	chr13	LG8	No
10621	32.803	30919993	chr13	LG8	No
10629	32.957	31068417	chr13	LG8	No
10589	33.962	30031244	chr13	LG8	No
10593	34.039	30295349	chr13	LG8	No
10588	34.115	30003502	chr13	LG8	No
10604	35.199	30553062	chr13	LG8	No
10587	35.199	30001304	chr13	LG8	No
10584	35.199	29947660	chr13	LG8	No
10569	35.583	29577199	chr13	LG8	No
10586	35.583	29998589	chr13	LG8	No
10575	35.583	29734596	chr13	LG8	No
10563	35.891	29362810	chr13	LG8	No
10564	35.891	29362819	chr13	LG8	No
10565	36.198	29362828	chr13	LG8	No
10570	37.438	29602443	chr13	LG8	No
10552	37.438	28964795	chr13	LG8	No
10573	37.438	29667727	chr13	LG8	No
10571	37.9	29602449	chr13	LG8	No
10551	38.13	28903930	chr13	LG8	No
10548	39.764	28698850	chr13	LG8	No
10549	41.637	28702862	chr13	LG8	No
10536	42.799	27357650	chr13	LG8	No
10533	43.338	26660654	chr13	LG8	No
10531	43.414	26523144	chr13	LG8	No
10530	43.568	26426900	chr13	LG8	No
10506	44.184	24862046	chr13	LG8	No
10493	44.723	23584228	chr13	LG8	No
10489	44.799	23411872	chr13	LG8	No
10487	44.799	23399841	chr13	LG8	No
10481	45.184	23238891	chr13	LG8	No
10476	46.111	23139003	chr13	LG8	No
10490	46.111	23539704	chr13	LG8	No
10483	46.188	23238946	chr13	LG8	No
10482	46.188	23238900	chr13	LG8	No
10485	46.188	23342705	chr13	LG8	No
10474	46.188	23096727	chr13	LG8	No
10484	46.188	23238947	chr13	LG8	No
10464	47.664	22693504	chr13	LG8	No
10457	48.203	21610699	chr13	LG8	No
10450	48.203	21041121	chr13	LG8	No
10463	48.28	22693476	chr13	LG8	No
10458	48.51	21755104	chr13	LG8	No
10455	48.663	21320894	chr13	LG8	No
10446	50.536	20220193	chr13	LG8	No
10433	50.843	19093826	chr13	LG8	No
10428	51.537	18866133	chr13	LG8	No
10431	51.921	18926775	chr13	LG8	No
10429	51.921	18883038	chr13	LG8	No
10421	52.383	17853635	chr13	LG8	No
10432	52.459	18926788	chr13	LG8	No
10422	52.766	17856185	chr13	LG8	No
10416	53.074	17458486	chr13	LG8	No
10414	53.381	17236752	chr13	LG8	No
10418	53.534	17567747	chr13	LG8	No
10415	53.996	17236778	chr13	LG8	No
10409	54.226	17052974	chr13	LG8	No
10405	54.226	16982466	chr13	LG8	No
10389	54.226	16413338	chr13	LG8	No
10404	54.226	16959668	chr13	LG8	No
10387	54.226	16175719	chr13	LG8	No
10390	54.226	16413353	chr13	LG8	No
10403	54.226	16959654	chr13	LG8	No
10413	54.303	17073973	chr13	LG8	No
10395	54.379	16556392	chr13	LG8	No
10407	54.456	17041791	chr13	LG8	No
10410	54.533	17052977	chr13	LG8	No
10406	54.533	16989796	chr13	LG8	No
10402	54.609	16867021	chr13	LG8	No
10385	54.686	16145730	chr13	LG8	No
10382	54.839	15907823	chr13	LG8	No
10383	54.839	15907834	chr13	LG8	No
10381	55.146	15514560	chr13	LG8	No
10380	55.146	15470936	chr13	LG8	No
10379	55.146	15433545	chr13	LG8	No
10391	55.84	16431020	chr13	LG8	No
10373	56.148	14243676	chr13	LG8	No
10371	56.224	14208598	chr13	LG8	No
10374	56.608	14517154	chr13	LG8	No
10366	56.916	14080053	chr13	LG8	No
10358	56.992	13951628	chr13	LG8	No
10360	56.992	13999020	chr13	LG8	No
8	56.992	109249	000004F0.6	LG8	No
10368	57.146	14091309	chr13	LG8	No
10359	57.222	13963838	chr13	LG8	No
10363	57.222	14020319	chr13	LG8	No
10354	57.53	13732561	chr13	LG8	No
10349	57.53	13600902	chr13	LG8	No
10347	57.53	13577065	chr13	LG8	No
10355	57.683	13739105	chr13	LG8	No
10344	57.836	13332639	chr13	LG8	No
10346	57.836	13332668	chr13	LG8	No
10345	57.836	13332644	chr13	LG8	No
10341	58.298	13106796	chr13	LG8	No
10337	58.682	12675465	chr13	LG8	No
10336	58.682	12643910	chr13	LG8	No
10338	58.759	12694822	chr13	LG8	No
10327	59.298	12085087	chr13	LG8	No
10326	59.298	12085080	chr13	LG8	No
10325	59.451	12007582	chr13	LG8	No
10321	59.835	11778321	chr13	LG8	No
10320	59.835	11775108	chr13	LG8	No
10317	60.066	11714153	chr13	LG8	No
10316	60.142	11588188	chr13	LG8	No
10314	60.219	11497701	chr13	LG8	No
10298	60.372	11196991	chr13	LG8	No
10302	60.526	11246281	chr13	LG8	No
10290	60.526	11068860	chr13	LG8	No
10312	60.526	11484636	chr13	LG8	No
10278	60.602	10919603	chr13	LG8	No
10303	60.602	11246313	chr13	LG8	No
10264	60.679	10461662	chr13	LG8	No
10295	60.755	11081929	chr13	LG8	No
10255	60.755	10088251	chr13	LG8	No
10299	60.755	11203124	chr13	LG8	No
10293	60.909	11081695	chr13	LG8	No
10287	61.062	10984727	chr13	LG8	No
10272	61.679	10866465	chr13	LG8	No
10274	61.679	10881921	chr13	LG8	No
10258	61.755	10273384	chr13	LG8	No
10246	61.909	9575365	chr13	LG8	No
10263	61.909	10346882	chr13	LG8	No
10244	62.914	9540841	chr13	LG8	No
10262	63.144	10334119	chr13	LG8	No
10243	63.451	9540796	chr13	LG8	No
10248	63.99	9613241	chr13	LG8	No
10238	64.298	8973265	chr13	LG8	No
10240	64.298	9301080	chr13	LG8	No
10239	64.298	8973269	chr13	LG8	No
10234	64.298	8869434	chr13	LG8	No
10304	64.992	11260159	chr13	LG8	No
10228	65.068	8385052	chr13	LG8	No
10230	65.068	8589395	chr13	LG8	No
10224	65.222	8328618	chr13	LG8	No
10220	65.222	8225542	chr13	LG8	No
10227	65.222	8385025	chr13	LG8	No
10216	65.298	7972870	chr13	LG8	No
10219	65.528	8108792	chr13	LG8	No
10221	65.605	8257124	chr13	LG8	No
10223	65.605	8301453	chr13	LG8	No
10209	65.605	7453256	chr13	LG8	No
10222	65.682	8301441	chr13	LG8	No
10204	65.835	7089744	chr13	LG8	No
10208	65.912	7424877	chr13	LG8	No
10226	66.065	8328660	chr13	LG8	No
10225	66.142	8328646	chr13	LG8	No
10202	66.603	6839330	chr13	LG8	No
10195	66.603	6383101	chr13	LG8	No
10203	66.757	6839346	chr13	LG8	No
10192	67.45	6140486	chr13	LG8	No
10189	67.45	5923244	chr13	LG8	No
10194	67.45	6275242	chr13	LG8	No
10139	67.604	1060479	chr13	LG8	No
10181	67.604	5148812	chr13	LG8	No
10198	67.604	6576357	chr13	LG8	No
10186	67.604	5617700	chr13	LG8	No
10183	67.604	5327304	chr13	LG8	No
10164	67.68	3114307	chr13	LG8	No
10166	67.911	3483944	chr13	LG8	No
10148	67.911	1825204	chr13	LG8	No
10168	67.911	3747512	chr13	LG8	No
10155	67.911	2700446	chr13	LG8	No
10161	67.911	2899756	chr13	LG8	No
10162	67.911	2948571	chr13	LG8	No
10140	67.911	1143320	chr13	LG8	No
10176	68.218	4301797	chr13	LG8	No
10143	68.371	1548838	chr13	LG8	No
4027	0	46086	chr4	LG9	No
4134	0.152	2220520	chr4	LG9	No
4054	1.078	1476418	chr4	LG9	No
4034	1.193	791174	chr4	LG9	No
4036	1.193	812146	chr4	LG9	No
4072	1.193	1642149	chr4	LG9	No
4041	2.985	1032290	chr4	LG9	No
4040	2.985	1032230	chr4	LG9	No
4044	3.352	1404684	chr4	LG9	No
4056	3.352	1546333	chr4	LG9	No
4049	3.506	1436339	chr4	LG9	No
4050	3.506	1436346	chr4	LG9	No
4042	3.506	1391789	chr4	LG9	No
4053	3.506	1436423	chr4	LG9	No
4048	3.506	1436338	chr4	LG9	No
1461	3.597	158431	000201F0	LG9	No
1459	3.689	74485	000201F0	LG9	No
1460	3.689	74486	000201F0	LG9	No
4043	3.842	1391808	chr4	LG9	No
4037	3.842	817994	chr4	LG9	No
4035	3.995	794996	chr4	LG9	No
4051	4.534	1436366	chr4	LG9	No
4045	4.688	1407356	chr4	LG9	No
4066	4.995	1608025	chr4	LG9	No
4061	5.072	1590113	chr4	LG9	No
4071	5.225	1641964	chr4	LG9	No
4080	5.378	1667243	chr4	LG9	No
4068	5.378	1634756	chr4	LG9	No
4069	5.378	1641889	chr4	LG9	No
4067	5.378	1634732	chr4	LG9	No
4073	5.378	1642150	chr4	LG9	No
4077	5.455	1649602	chr4	LG9	No
4078	5.455	1649621	chr4	LG9	No
